Start IP,End IP,Country Code,Country,Region,City,CIDR
117.102.63.0,117.102.63.255,PK,Pakistan,Sindh,Karachi,117.102.63.0/24
118.103.224.0,118.103.224.255,PK,Pakistan,Sindh,Karachi,118.103.224.0/24
118.103.225.0,118.103.225.255,PK,Pakistan,Punjab,Lahore,118.103.225.0/24
118.103.226.0,118.103.228.255,PK,Pakistan,Sindh,Karachi,118.103.226.0/23
118.103.229.0,118.103.229.255,PK,Pakistan,Punjab,Bahawalpur,118.103.229.0/24
118.103.230.0,118.103.239.255,PK,Pakistan,Sindh,Karachi,118.103.230.0/23
118.107.128.0,118.107.128.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,118.107.128.0/24
118.107.129.0,118.107.129.255,PK,Pakistan,Azad Jammu and Kashmir,Athmuqam,118.107.129.0/24
118.107.130.0,118.107.131.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,118.107.130.0/23
118.107.132.0,118.107.132.255,PK,Pakistan,Punjab,Rawalpindi,118.107.132.0/24
118.107.133.0,118.107.133.255,PK,Pakistan,Gilgit-Baltistan,Gilgit,118.107.133.0/24
118.107.134.0,118.107.134.255,PK,Pakistan,Gilgit-Baltistan,Barishal,118.107.134.0/24
118.107.135.0,118.107.135.255,PK,Pakistan,Punjab,Rawalpindi,118.107.135.0/24
118.107.136.0,118.107.136.255,PK,Pakistan,Gilgit-Baltistan,Gilgit,118.107.136.0/24
118.107.137.0,118.107.138.255,PK,Pakistan,Punjab,Rawalpindi,118.107.137.0/24
118.107.139.0,118.107.139.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,118.107.139.0/24
118.107.140.0,118.107.141.255,PK,Pakistan,Punjab,Rawalpindi,118.107.140.0/23
118.107.142.0,118.107.142.255,PK,Pakistan,Azad Jammu and Kashmir,Kotli,118.107.142.0/24
118.107.143.0,118.107.143.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,118.107.143.0/24
119.13.184.0,119.13.191.255,PK,Pakistan,Sindh,Karachi,119.13.184.0/21
119.30.64.0,119.30.84.255,PK,Pakistan,Islamabad,Islamabad,119.30.64.0/20
119.30.85.0,119.30.85.255,PK,Pakistan,Punjab,Faisalabad,119.30.85.0/24
119.30.86.0,119.30.105.255,PK,Pakistan,Islamabad,Islamabad,119.30.86.0/23
119.30.106.0,119.30.106.255,PK,Pakistan,Sindh,Karachi,119.30.106.0/24
119.30.107.0,119.30.127.255,PK,Pakistan,Islamabad,Islamabad,119.30.107.0/24
119.63.128.0,119.63.137.255,PK,Pakistan,Sindh,Karachi,119.63.128.0/21
119.63.138.0,119.63.138.255,PK,Pakistan,Punjab,Lahore,119.63.138.0/24
119.63.139.0,119.63.143.255,PK,Pakistan,Sindh,Karachi,119.63.139.0/24
119.73.0.0,119.73.31.255,PK,Pakistan,Islamabad,Islamabad,119.73.0.0/19
119.73.32.0,119.73.64.255,PK,Pakistan,Punjab,Lahore,119.73.32.0/19
119.73.65.0,119.73.65.255,PK,Pakistan,Punjab,Faisalabad,119.73.65.0/24
119.73.66.0,119.73.79.255,PK,Pakistan,Punjab,Lahore,119.73.66.0/23
119.73.80.0,119.73.98.255,PK,Pakistan,Sindh,Karachi,119.73.80.0/20
119.73.99.0,119.73.100.255,PK,Pakistan,Islamabad,Islamabad,119.73.99.0/24
119.73.101.0,119.73.101.255,PK,Pakistan,Punjab,Lahore,119.73.101.0/24
119.73.102.0,119.73.104.255,PK,Pakistan,Sindh,Karachi,119.73.102.0/23
119.73.105.0,119.73.105.255,PK,Pakistan,Punjab,Chakwal,119.73.105.0/24
119.73.106.0,119.73.111.255,PK,Pakistan,Islamabad,Islamabad,119.73.106.0/23
119.73.112.0,119.73.112.255,PK,Pakistan,Punjab,Lahore,119.73.112.0/24
119.73.113.0,119.73.114.255,PK,Pakistan,Islamabad,Islamabad,119.73.113.0/24
119.73.115.0,119.73.116.255,PK,Pakistan,Punjab,Faisalabad,119.73.115.0/24
119.73.117.0,119.73.117.255,PK,Pakistan,Punjab,Lahore,119.73.117.0/24
119.73.118.0,119.73.118.255,PK,Pakistan,Sindh,Karachi,119.73.118.0/24
119.73.119.0,119.73.119.255,PK,Pakistan,Islamabad,Islamabad,119.73.119.0/24
119.73.120.0,119.73.120.255,PK,Pakistan,Punjab,Rawalpindi,119.73.120.0/24
119.73.121.0,119.73.121.255,PK,Pakistan,Punjab,Lahore,119.73.121.0/24
119.73.122.0,119.73.122.255,PK,Pakistan,Punjab,Faisalabad,119.73.122.0/24
119.73.123.0,119.73.127.255,PK,Pakistan,Islamabad,Islamabad,119.73.123.0/24
119.152.0.0,119.152.3.255,PK,Pakistan,Islamabad,Islamabad,119.152.0.0/22
119.152.4.0,119.152.4.255,PK,Pakistan,Punjab,Gujrat,119.152.4.0/24
119.152.5.0,119.152.6.255,PK,Pakistan,Punjab,Lahore,119.152.5.0/24
119.152.7.0,119.152.7.255,PK,Pakistan,Punjab,Phalia,119.152.7.0/24
119.152.8.0,119.152.11.255,PK,Pakistan,Punjab,Lahore,119.152.8.0/22
119.152.12.0,119.152.16.255,PK,Pakistan,Islamabad,Islamabad,119.152.12.0/22
119.152.17.0,119.152.22.255,PK,Pakistan,Punjab,Lahore,119.152.17.0/24
119.152.23.0,119.152.23.255,PK,Pakistan,Punjab,Dinga,119.152.23.0/24
119.152.24.0,119.152.24.255,PK,Pakistan,Punjab,Kabirwala,119.152.24.0/24
119.152.25.0,119.152.25.255,PK,Pakistan,Khyber Pakhtunkhwa,Parachinar,119.152.25.0/24
119.152.26.0,119.152.26.255,PK,Pakistan,Punjab,Kabirwala,119.152.26.0/24
119.152.27.0,119.152.27.255,PK,Pakistan,Islamabad,Islamabad,119.152.27.0/24
119.152.28.0,119.152.28.255,PK,Pakistan,Khyber Pakhtunkhwa,Swabi,119.152.28.0/24
119.152.29.0,119.152.30.255,PK,Pakistan,Punjab,Kabirwala,119.152.29.0/24
119.152.31.0,119.152.31.255,PK,Pakistan,Khyber Pakhtunkhwa,Swabi,119.152.31.0/24
119.152.32.0,119.152.42.255,PK,Pakistan,Punjab,Lahore,119.152.32.0/21
119.152.43.0,119.152.43.255,PK,Pakistan,Punjab,Jhelum,119.152.43.0/24
119.152.44.0,119.152.47.255,PK,Pakistan,Punjab,Lahore,119.152.44.0/22
119.152.48.0,119.152.48.255,PK,Pakistan,Punjab,Sangla Hill,119.152.48.0/24
119.152.49.0,119.152.51.255,PK,Pakistan,Punjab,Lahore,119.152.49.0/24
119.152.52.0,119.152.52.255,PK,Pakistan,Punjab,Nankana Sahib,119.152.52.0/24
119.152.53.0,119.152.53.255,PK,Pakistan,Punjab,Lahore,119.152.53.0/24
119.152.54.0,119.152.58.255,PK,Pakistan,Sindh,Karachi,119.152.54.0/23
119.152.59.0,119.152.59.255,PK,Pakistan,Khyber Pakhtunkhwa,Mingora,119.152.59.0/24
119.152.60.0,119.152.61.255,PK,Pakistan,Sindh,Karachi,119.152.60.0/23
119.152.62.0,119.152.62.255,PK,Pakistan,Punjab,Mamu Kanjan,119.152.62.0/24
119.152.63.0,119.152.63.255,PK,Pakistan,Sindh,Karachi,119.152.63.0/24
119.152.64.0,119.152.64.255,PK,Pakistan,Khyber Pakhtunkhwa,Shorkot,119.152.64.0/24
119.152.65.0,119.152.66.255,PK,Pakistan,Punjab,Rawalpindi,119.152.65.0/24
119.152.67.0,119.152.67.255,PK,Pakistan,Azad Jammu and Kashmir,Rawala Kot,119.152.67.0/24
119.152.68.0,119.152.68.255,PK,Pakistan,Islamabad,Islamabad,119.152.68.0/24
119.152.69.0,119.152.69.255,PK,Pakistan,Azad Jammu and Kashmir,Kotli,119.152.69.0/24
119.152.70.0,119.152.70.255,PK,Pakistan,Punjab,Lahore,119.152.70.0/24
119.152.71.0,119.152.71.255,PK,Pakistan,Punjab,Rawalpindi,119.152.71.0/24
119.152.72.0,119.152.73.255,PK,Pakistan,Punjab,Gujar Khan,119.152.72.0/23
119.152.74.0,119.152.75.255,PK,Pakistan,Punjab,Rawalpindi,119.152.74.0/23
119.152.76.0,119.152.76.255,PK,Pakistan,Punjab,Lahore,119.152.76.0/24
119.152.77.0,119.152.77.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.152.77.0/24
119.152.78.0,119.152.78.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,119.152.78.0/24
119.152.79.0,119.152.79.255,PK,Pakistan,Punjab,Rawalpindi,119.152.79.0/24
119.152.80.0,119.152.95.255,PK,Pakistan,Punjab,Lahore,119.152.80.0/20
119.152.96.0,119.152.96.255,PK,Pakistan,Sindh,Karachi,119.152.96.0/24
119.152.97.0,119.152.97.255,PK,Pakistan,Punjab,Bahawalnagar,119.152.97.0/24
119.152.98.0,119.152.100.255,PK,Pakistan,Sindh,Karachi,119.152.98.0/23
119.152.101.0,119.152.101.255,PK,Pakistan,Punjab,Faqirwali,119.152.101.0/24
119.152.102.0,119.152.103.255,PK,Pakistan,Punjab,Lahore,119.152.102.0/23
119.152.104.0,119.152.111.255,PK,Pakistan,Sindh,Karachi,119.152.104.0/21
119.152.112.0,119.152.119.255,PK,Pakistan,Punjab,Lahore,119.152.112.0/21
119.152.120.0,119.152.120.255,PK,Pakistan,Sindh,Mithi,119.152.120.0/24
119.152.121.0,119.152.121.255,PK,Pakistan,Punjab,Rawalpindi,119.152.121.0/24
119.152.122.0,119.152.122.255,PK,Pakistan,Sindh,Karachi,119.152.122.0/24
119.152.123.0,119.152.123.255,PK,Pakistan,Sindh,Ghauspur,119.152.123.0/24
119.152.124.0,119.152.124.255,PK,Pakistan,Sindh,Karachi,119.152.124.0/24
119.152.125.0,119.152.125.255,PK,Pakistan,Punjab,Bahawalnagar,119.152.125.0/24
119.152.126.0,119.152.126.255,PK,Pakistan,Sindh,Karachi,119.152.126.0/24
119.152.127.0,119.152.127.255,PK,Pakistan,Islamabad,Islamabad,119.152.127.0/24
119.152.128.0,119.152.128.255,PK,Pakistan,Punjab,Lahore,119.152.128.0/24
119.152.129.0,119.152.129.255,PK,Pakistan,Punjab,Sangla Hill,119.152.129.0/24
119.152.130.0,119.152.135.255,PK,Pakistan,Punjab,Lahore,119.152.130.0/23
119.152.136.0,119.152.136.255,PK,Pakistan,Balochistan,Quetta,119.152.136.0/24
119.152.137.0,119.152.143.255,PK,Pakistan,Punjab,Lahore,119.152.137.0/24
119.152.144.0,119.152.144.255,PK,Pakistan,Punjab,Sangla Hill,119.152.144.0/24
119.152.145.0,119.152.146.255,PK,Pakistan,Punjab,Lahore,119.152.145.0/24
119.152.147.0,119.152.147.255,PK,Pakistan,Punjab,Sangla Hill,119.152.147.0/24
119.152.148.0,119.152.155.255,PK,Pakistan,Punjab,Lahore,119.152.148.0/22
119.152.156.0,119.152.156.255,PK,Pakistan,Balochistan,Kot Malik,119.152.156.0/24
119.152.157.0,119.152.157.255,PK,Pakistan,Punjab,Lahore,119.152.157.0/24
119.152.158.0,119.152.159.255,PK,Pakistan,Balochistan,Kot Malik,119.152.158.0/23
119.152.160.0,119.152.162.255,PK,Pakistan,Punjab,Lahore,119.152.160.0/23
119.152.163.0,119.152.163.255,PK,Pakistan,Khyber Pakhtunkhwa,Lakki Marwat,119.152.163.0/24
119.152.164.0,119.152.170.255,PK,Pakistan,Punjab,Lahore,119.152.164.0/22
119.152.171.0,119.152.173.255,PK,Pakistan,Khyber Pakhtunkhwa,Miran Shah,119.152.171.0/24
119.152.174.0,119.152.183.255,PK,Pakistan,Punjab,Lahore,119.152.174.0/23
119.152.184.0,119.152.184.255,PK,Pakistan,Khyber Pakhtunkhwa,Karak,119.152.184.0/24
119.152.185.0,119.152.188.255,PK,Pakistan,Punjab,Lahore,119.152.185.0/24
119.152.189.0,119.152.189.255,PK,Pakistan,Khyber Pakhtunkhwa,Karak,119.152.189.0/24
119.152.190.0,119.152.195.255,PK,Pakistan,Punjab,Lahore,119.152.190.0/23
119.152.196.0,119.152.196.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.152.196.0/24
119.152.197.0,119.152.199.255,PK,Pakistan,Punjab,Lahore,119.152.197.0/24
119.152.200.0,119.152.200.255,PK,Pakistan,Punjab,Rawalpindi,119.152.200.0/24
119.152.201.0,119.152.207.255,PK,Pakistan,Punjab,Lahore,119.152.201.0/24
119.152.208.0,119.152.208.255,PK,Pakistan,Punjab,Faisalabad,119.152.208.0/24
119.152.209.0,119.152.209.255,PK,Pakistan,Punjab,Lahore,119.152.209.0/24
119.152.210.0,119.152.210.255,PK,Pakistan,Punjab,Faisalabad,119.152.210.0/24
119.152.211.0,119.152.211.255,PK,Pakistan,Punjab,Kundian,119.152.211.0/24
119.152.212.0,119.152.213.255,PK,Pakistan,Punjab,Lahore,119.152.212.0/23
119.152.214.0,119.152.214.255,PK,Pakistan,Punjab,Kundian,119.152.214.0/24
119.152.215.0,119.152.215.255,PK,Pakistan,Punjab,Faisalabad,119.152.215.0/24
119.152.216.0,119.152.216.255,PK,Pakistan,Punjab,Jalalpur,119.152.216.0/24
119.152.217.0,119.152.222.255,PK,Pakistan,Punjab,Lahore,119.152.217.0/24
119.152.223.0,119.152.223.255,PK,Pakistan,Punjab,Faisalabad,119.152.223.0/24
119.152.224.0,119.152.228.255,PK,Pakistan,Sindh,Karachi,119.152.224.0/22
119.152.229.0,119.152.229.255,PK,Pakistan,Balochistan,Gadani,119.152.229.0/24
119.152.230.0,119.152.230.255,PK,Pakistan,Sindh,Karachi,119.152.230.0/24
119.152.231.0,119.152.231.255,PK,Pakistan,Balochistan,Gadani,119.152.231.0/24
119.152.232.0,119.152.239.255,PK,Pakistan,Sindh,Karachi,119.152.232.0/21
119.152.240.0,119.152.240.255,PK,Pakistan,Punjab,Kanganpur,119.152.240.0/24
119.152.241.0,119.152.242.255,PK,Pakistan,Sindh,Karachi,119.152.241.0/24
119.152.243.0,119.152.243.255,PK,Pakistan,Punjab,Fort Abbas,119.152.243.0/24
119.152.244.0,119.152.244.255,PK,Pakistan,Punjab,Lahore,119.152.244.0/24
119.152.245.0,119.152.245.255,PK,Pakistan,Punjab,Layyah,119.152.245.0/24
119.152.246.0,119.152.246.255,PK,Pakistan,Punjab,Lahore,119.152.246.0/24
119.152.247.0,119.152.247.255,PK,Pakistan,Punjab,Lala Musa,119.152.247.0/24
119.152.248.0,119.152.253.255,PK,Pakistan,Punjab,Lahore,119.152.248.0/22
119.152.254.0,119.152.254.255,PK,Pakistan,Punjab,Mian Channun,119.152.254.0/24
119.152.255.0,119.152.255.255,PK,Pakistan,Punjab,Lahore,119.152.255.0/24
119.153.0.0,119.153.20.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,119.153.0.0/20
119.153.21.0,119.153.31.255,PK,Pakistan,Islamabad,Islamabad,119.153.21.0/24
119.153.32.0,119.153.33.255,PK,Pakistan,Sindh,Karachi,119.153.32.0/23
119.153.34.0,119.153.34.255,PK,Pakistan,Balochistan,Gadani,119.153.34.0/24
119.153.35.0,119.153.35.255,PK,Pakistan,Balochistan,Kot Malik,119.153.35.0/24
119.153.36.0,119.153.44.255,PK,Pakistan,Sindh,Karachi,119.153.36.0/22
119.153.45.0,119.153.45.255,PK,Pakistan,Balochistan,Gadani,119.153.45.0/24
119.153.46.0,119.153.46.255,PK,Pakistan,Sindh,Karachi,119.153.46.0/24
119.153.47.0,119.153.47.255,PK,Pakistan,Balochistan,Jiwani,119.153.47.0/24
119.153.48.0,119.153.48.255,PK,Pakistan,Balochistan,Kot Malik,119.153.48.0/24
119.153.49.0,119.153.54.255,PK,Pakistan,Sindh,Karachi,119.153.49.0/24
119.153.55.0,119.153.55.255,PK,Pakistan,Balochistan,Jiwani,119.153.55.0/24
119.153.56.0,119.153.62.255,PK,Pakistan,Sindh,Karachi,119.153.56.0/22
119.153.63.0,119.153.63.255,PK,Pakistan,Balochistan,Kot Malik,119.153.63.0/24
119.153.64.0,119.153.80.255,PK,Pakistan,Punjab,Rawalpindi,119.153.64.0/20
119.153.81.0,119.153.99.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,119.153.81.0/24
119.153.100.0,119.153.101.255,PK,Pakistan,Punjab,Lahore,119.153.100.0/23
119.153.102.0,119.153.103.255,PK,Pakistan,Islamabad,Islamabad,119.153.102.0/23
119.153.104.0,119.153.104.255,PK,Pakistan,Punjab,Gujranwala,119.153.104.0/24
119.153.105.0,119.153.105.255,PK,Pakistan,Punjab,Lahore,119.153.105.0/24
119.153.106.0,119.153.106.255,PK,Pakistan,Punjab,Mian Channun,119.153.106.0/24
119.153.107.0,119.153.108.255,PK,Pakistan,Islamabad,Islamabad,119.153.107.0/24
119.153.109.0,119.153.109.255,PK,Pakistan,Punjab,Lahore,119.153.109.0/24
119.153.110.0,119.153.127.255,PK,Pakistan,Islamabad,Islamabad,119.153.110.0/23
119.153.128.0,119.153.207.255,PK,Pakistan,Punjab,Lahore,119.153.128.0/18
119.153.208.0,119.153.223.255,PK,Pakistan,Punjab,Rawalpindi,119.153.208.0/20
119.153.224.0,119.153.255.255,PK,Pakistan,Punjab,Lahore,119.153.224.0/19
119.154.0.0,119.154.0.255,PK,Pakistan,Islamabad,Islamabad,119.154.0.0/24
119.154.1.0,119.154.1.255,PK,Pakistan,Punjab,Lahore,119.154.1.0/24
119.154.2.0,119.154.2.255,PK,Pakistan,Islamabad,Islamabad,119.154.2.0/24
119.154.3.0,119.154.3.255,PK,Pakistan,Punjab,Kundian,119.154.3.0/24
119.154.4.0,119.154.4.255,PK,Pakistan,Punjab,Lahore,119.154.4.0/24
119.154.5.0,119.154.5.255,PK,Pakistan,Punjab,Rawalpindi,119.154.5.0/24
119.154.6.0,119.154.6.255,PK,Pakistan,Punjab,Lahore,119.154.6.0/24
119.154.7.0,119.154.8.255,PK,Pakistan,Islamabad,Islamabad,119.154.7.0/24
119.154.9.0,119.154.10.255,PK,Pakistan,Punjab,Kundian,119.154.9.0/24
119.154.11.0,119.154.11.255,PK,Pakistan,Punjab,Lahore,119.154.11.0/24
119.154.12.0,119.154.18.255,PK,Pakistan,Islamabad,Islamabad,119.154.12.0/22
119.154.19.0,119.154.20.255,PK,Pakistan,Punjab,Lahore,119.154.19.0/24
119.154.21.0,119.154.21.255,PK,Pakistan,Islamabad,Islamabad,119.154.21.0/24
119.154.22.0,119.154.22.255,PK,Pakistan,Punjab,Lahore,119.154.22.0/24
119.154.23.0,119.154.127.255,PK,Pakistan,Islamabad,Islamabad,119.154.23.0/24
119.154.128.0,119.154.128.255,PK,Pakistan,Punjab,Kabirwala,119.154.128.0/24
119.154.129.0,119.154.129.255,PK,Pakistan,Islamabad,Islamabad,119.154.129.0/24
119.154.130.0,119.154.130.255,PK,Pakistan,Punjab,Kabirwala,119.154.130.0/24
119.154.131.0,119.154.131.255,PK,Pakistan,Khyber Pakhtunkhwa,Swabi,119.154.131.0/24
119.154.132.0,119.154.133.255,PK,Pakistan,Punjab,Kabirwala,119.154.132.0/23
119.154.134.0,119.154.134.255,PK,Pakistan,Balochistan,Quetta,119.154.134.0/24
119.154.135.0,119.154.141.255,PK,Pakistan,Punjab,Kabirwala,119.154.135.0/24
119.154.142.0,119.154.144.255,PK,Pakistan,Islamabad,Islamabad,119.154.142.0/23
119.154.145.0,119.154.145.255,PK,Pakistan,Punjab,Kabirwala,119.154.145.0/24
119.154.146.0,119.154.146.255,PK,Pakistan,Khyber Pakhtunkhwa,Alizai,119.154.146.0/24
119.154.147.0,119.154.147.255,PK,Pakistan,Punjab,Kabirwala,119.154.147.0/24
119.154.148.0,119.154.148.255,PK,Pakistan,Islamabad,Islamabad,119.154.148.0/24
119.154.149.0,119.154.150.255,PK,Pakistan,Punjab,Kabirwala,119.154.149.0/24
119.154.151.0,119.154.151.255,PK,Pakistan,Punjab,Gujrat,119.154.151.0/24
119.154.152.0,119.154.152.255,PK,Pakistan,Punjab,Kabirwala,119.154.152.0/24
119.154.153.0,119.154.153.255,PK,Pakistan,Islamabad,Islamabad,119.154.153.0/24
119.154.154.0,119.154.155.255,PK,Pakistan,Punjab,Bahawalpur,119.154.154.0/23
119.154.156.0,119.154.156.255,PK,Pakistan,Punjab,Gujrat,119.154.156.0/24
119.154.157.0,119.154.157.255,PK,Pakistan,Islamabad,Islamabad,119.154.157.0/24
119.154.158.0,119.154.158.255,PK,Pakistan,Punjab,Kabirwala,119.154.158.0/24
119.154.159.0,119.154.159.255,PK,Pakistan,Punjab,Bahawalpur,119.154.159.0/24
119.154.160.0,119.154.160.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.154.160.0/24
119.154.161.0,119.154.161.255,PK,Pakistan,Punjab,Nazir Town,119.154.161.0/24
119.154.162.0,119.154.162.255,PK,Pakistan,Islamabad,Islamabad,119.154.162.0/24
119.154.163.0,119.154.163.255,PK,Pakistan,Khyber Pakhtunkhwa,Bannu,119.154.163.0/24
119.154.164.0,119.154.164.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.154.164.0/24
119.154.165.0,119.154.165.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.154.165.0/24
119.154.166.0,119.154.166.255,PK,Pakistan,Punjab,Rawalpindi,119.154.166.0/24
119.154.167.0,119.154.167.255,PK,Pakistan,Azad Jammu and Kashmir,Bagh,119.154.167.0/24
119.154.168.0,119.154.168.255,PK,Pakistan,Khyber Pakhtunkhwa,Kohat,119.154.168.0/24
119.154.169.0,119.154.170.255,PK,Pakistan,Punjab,Nazir Town,119.154.169.0/24
119.154.171.0,119.154.172.255,PK,Pakistan,Punjab,Rawalpindi,119.154.171.0/24
119.154.173.0,119.154.173.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.154.173.0/24
119.154.174.0,119.154.174.255,PK,Pakistan,Punjab,Rawalpindi,119.154.174.0/24
119.154.175.0,119.154.175.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.154.175.0/24
119.154.176.0,119.154.176.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,119.154.176.0/24
119.154.177.0,119.154.177.255,PK,Pakistan,Islamabad,Islamabad,119.154.177.0/24
119.154.178.0,119.154.179.255,PK,Pakistan,Punjab,Rawalpindi,119.154.178.0/23
119.154.180.0,119.154.180.255,PK,Pakistan,Punjab,Gujar Khan,119.154.180.0/24
119.154.181.0,119.154.181.255,PK,Pakistan,Islamabad,Islamabad,119.154.181.0/24
119.154.182.0,119.154.182.255,PK,Pakistan,Punjab,Gujar Khan,119.154.182.0/24
119.154.183.0,119.154.183.255,PK,Pakistan,Punjab,Rawalpindi,119.154.183.0/24
119.154.184.0,119.154.184.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.154.184.0/24
119.154.185.0,119.154.185.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.154.185.0/24
119.154.186.0,119.154.188.255,PK,Pakistan,Punjab,Rawalpindi,119.154.186.0/23
119.154.189.0,119.154.189.255,PK,Pakistan,Punjab,Gujar Khan,119.154.189.0/24
119.154.190.0,119.154.190.255,PK,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,119.154.190.0/24
119.154.191.0,119.154.191.255,PK,Pakistan,Punjab,Rawalpindi,119.154.191.0/24
119.154.192.0,119.154.192.255,PK,Pakistan,Islamabad,Islamabad,119.154.192.0/24
119.154.193.0,119.154.193.255,PK,Pakistan,Punjab,Kot Addu,119.154.193.0/24
119.154.194.0,119.154.204.255,PK,Pakistan,Islamabad,Islamabad,119.154.194.0/23
119.154.205.0,119.154.205.255,PK,Pakistan,Punjab,Sialkot,119.154.205.0/24
119.154.206.0,119.154.212.255,PK,Pakistan,Islamabad,Islamabad,119.154.206.0/23
119.154.213.0,119.154.214.255,PK,Pakistan,Punjab,Bahawalpur,119.154.213.0/24
119.154.215.0,119.154.222.255,PK,Pakistan,Islamabad,Islamabad,119.154.215.0/24
119.154.223.0,119.154.223.255,PK,Pakistan,Punjab,Bahawalpur,119.154.223.0/24
119.154.224.0,119.154.255.255,PK,Pakistan,Islamabad,Islamabad,119.154.224.0/19
119.155.0.0,119.155.3.255,PK,Pakistan,Punjab,Lahore,119.155.0.0/22
119.155.4.0,119.155.4.255,PK,Pakistan,Punjab,Chichawatni,119.155.4.0/24
119.155.5.0,119.155.14.255,PK,Pakistan,Punjab,Lahore,119.155.5.0/24
119.155.15.0,119.155.15.255,PK,Pakistan,Punjab,Gujranwala,119.155.15.0/24
119.155.16.0,119.155.27.255,PK,Pakistan,Punjab,Lahore,119.155.16.0/21
119.155.28.0,119.155.28.255,PK,Pakistan,Punjab,Sangla Hill,119.155.28.0/24
119.155.29.0,119.155.45.255,PK,Pakistan,Punjab,Lahore,119.155.29.0/24
119.155.46.0,119.155.46.255,PK,Pakistan,Punjab,Sangla Hill,119.155.46.0/24
119.155.47.0,119.155.48.255,PK,Pakistan,Punjab,Lahore,119.155.47.0/24
119.155.49.0,119.155.50.255,PK,Pakistan,Sindh,Karachi,119.155.49.0/24
119.155.51.0,119.155.51.255,PK,Pakistan,Punjab,Lahore,119.155.51.0/24
119.155.52.0,119.155.52.255,PK,Pakistan,Balochistan,Turbat,119.155.52.0/24
119.155.53.0,119.155.53.255,PK,Pakistan,Punjab,Lahore,119.155.53.0/24
119.155.54.0,119.155.54.255,PK,Pakistan,Sindh,Karachi,119.155.54.0/24
119.155.55.0,119.155.59.255,PK,Pakistan,Punjab,Lahore,119.155.55.0/24
119.155.60.0,119.155.60.255,PK,Pakistan,Balochistan,Turbat,119.155.60.0/24
119.155.61.0,119.155.61.255,PK,Pakistan,Punjab,Lahore,119.155.61.0/24
119.155.62.0,119.155.62.255,PK,Pakistan,Punjab,Sangla Hill,119.155.62.0/24
119.155.63.0,119.155.63.255,PK,Pakistan,Sindh,Karachi,119.155.63.0/24
119.155.64.0,119.155.66.255,PK,Pakistan,Punjab,Jhelum,119.155.64.0/23
119.155.67.0,119.155.67.255,PK,Pakistan,Punjab,Kharian,119.155.67.0/24
119.155.68.0,119.155.68.255,PK,Pakistan,Punjab,Pind Dadan Khan,119.155.68.0/24
119.155.69.0,119.155.75.255,PK,Pakistan,Punjab,Jhelum,119.155.69.0/24
119.155.76.0,119.155.76.255,PK,Pakistan,Punjab,Daultala,119.155.76.0/24
119.155.77.0,119.155.80.255,PK,Pakistan,Punjab,Jhelum,119.155.77.0/24
119.155.81.0,119.155.81.255,PK,Pakistan,Punjab,Daultala,119.155.81.0/24
119.155.82.0,119.155.82.255,PK,Pakistan,Punjab,Pind Dadan Khan,119.155.82.0/24
119.155.83.0,119.155.87.255,PK,Pakistan,Punjab,Jhelum,119.155.83.0/24
119.155.88.0,119.155.88.255,PK,Pakistan,Punjab,Daultala,119.155.88.0/24
119.155.89.0,119.155.89.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.155.89.0/24
119.155.90.0,119.155.91.255,PK,Pakistan,Punjab,Jhelum,119.155.90.0/23
119.155.92.0,119.155.94.255,PK,Pakistan,Punjab,Daultala,119.155.92.0/23
119.155.95.0,119.155.97.255,PK,Pakistan,Punjab,Jhelum,119.155.95.0/24
119.155.98.0,119.155.98.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.155.98.0/24
119.155.99.0,119.155.104.255,PK,Pakistan,Punjab,Jhelum,119.155.99.0/24
119.155.105.0,119.155.105.255,PK,Pakistan,Punjab,Daultala,119.155.105.0/24
119.155.106.0,119.155.106.255,PK,Pakistan,Azad Jammu and Kashmir,New Mirpur,119.155.106.0/24
119.155.107.0,119.155.113.255,PK,Pakistan,Punjab,Jhelum,119.155.107.0/24
119.155.114.0,119.155.114.255,PK,Pakistan,Punjab,Pind Dadan Khan,119.155.114.0/24
119.155.115.0,119.155.117.255,PK,Pakistan,Punjab,Jhelum,119.155.115.0/24
